                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.55394,                0.61796,                 1.0216,                0.64591,                 0.6505,                0.63498,                 0.5216,                0.64712,                 1.1668,                 1.0616,             0.00078983,             0.00078983,             0.00078983
                    149,                0.54207,                0.57898,                   1.01,                0.62202,                 0.6227,                0.62572,                0.49733,                0.67548,                 1.1231,                 1.0863,             0.00078763,             0.00078763,             0.00078763
                    150,                  0.581,                 0.6214,                 1.0495,                 0.7514,                0.56735,                0.64534,                 0.5178,                0.67262,                 1.2405,                 1.1051,             0.00078543,             0.00078543,             0.00078543
                    151,                0.55053,                0.61097,                 1.0319,                0.67932,                0.60836,                0.66889,                0.53817,                 0.6546,                 1.3071,                 1.0573,             0.00078323,             0.00078323,             0.00078323
                    152,                 0.5187,                0.56248,                 1.0059,                0.61807,                 0.6293,                0.65137,                0.52368,                0.66308,                 1.0423,                 1.0827,             0.00078103,             0.00078103,             0.00078103
                    153,                0.54749,                0.54605,                 1.0213,                0.60623,                0.64083,                0.64587,                0.53961,                0.63715,                 1.3481,                 1.0646,             0.00077883,             0.00077883,             0.00077883
                    154,                0.54961,                0.55293,                  1.022,                0.73421,                0.60107,                0.66442,                0.52188,                0.68935,                 1.0338,                 1.1253,             0.00077663,             0.00077663,             0.00077663
                    155,                0.52697,                0.55215,                 1.0071,                 0.5472,                 0.6757,                0.61274,                0.50365,                0.63702,                 1.0947,                  1.079,             0.00077443,             0.00077443,             0.00077443
                    156,                0.55142,                0.59112,                 1.0192,                0.63946,                0.57309,                0.61325,                0.49984,                0.66453,                 1.0943,                 1.0893,             0.00077223,             0.00077223,             0.00077223
                    157,                0.52687,                0.55025,                 1.0083,                0.71206,                0.63456,                 0.6631,                0.52672,                0.65284,                0.97482,                 1.0646,             0.00077003,             0.00077003,             0.00077003
                    158,                0.52891,                0.54281,                 1.0139,                0.72064,                0.65769,                0.65079,                  0.524,                0.67006,                 1.0363,                 1.0869,             0.00076783,             0.00076783,             0.00076783
                    159,                0.52264,                0.53518,                 1.0092,                0.74578,                0.55752,                0.64181,                 0.5086,                 0.6932,                 1.2133,                 1.1114,             0.00076563,             0.00076563,             0.00076563
                    160,                 0.5246,                0.55547,                 0.9988,                0.75766,                 0.5731,                0.65406,                 0.5154,                0.65904,                 1.2666,                 1.1004,             0.00076343,             0.00076343,             0.00076343
                    161,                0.52584,                0.55948,                 1.0167,                0.58129,                0.70836,                0.61349,                0.48555,                0.66469,                 1.4464,                 1.1082,             0.00076123,             0.00076123,             0.00076123
                    162,                0.53251,                0.53726,                 1.0146,                0.69621,                0.63477,                0.64153,                0.53528,                0.63805,                 1.0904,                 1.0424,             0.00075904,             0.00075904,             0.00075904
                    163,                0.51831,                0.54216,                 1.0024,                0.70228,                0.56341,                0.63415,                0.52761,                0.64164,                 1.0085,                 1.0589,             0.00075684,             0.00075684,             0.00075684
                    164,                0.52246,                0.53312,                0.99347,                0.61007,                 0.5284,                0.62285,                0.50152,                0.67597,                 1.1607,                 1.1367,             0.00075464,             0.00075464,             0.00075464
                    165,                0.51629,                0.51572,                 1.0114,                 0.5566,                0.65735,                0.61696,                0.51536,                0.62575,                0.97086,                 1.0379,             0.00075244,             0.00075244,             0.00075244
                    166,                0.51645,                0.50854,                0.99262,                0.55401,                0.54564,                0.59318,                0.49313,                0.62932,                 1.4242,                 1.0474,             0.00075024,             0.00075024,             0.00075024
                    167,                0.52253,                  0.562,                 1.0165,                 0.5115,                0.61435,                0.64637,                0.52352,                0.68167,                 1.0144,                 1.1025,             0.00074804,             0.00074804,             0.00074804
                    168,                 0.5389,                0.56014,                 1.0145,                0.54452,                0.61767,                0.60966,                0.50784,                0.64287,                 1.5303,                 1.0618,             0.00074584,             0.00074584,             0.00074584
                    169,                0.50623,                0.51118,                 1.0109,                0.59079,                0.60894,                0.59096,                0.49517,                0.63944,                 1.5267,                 1.0577,             0.00074364,             0.00074364,             0.00074364
                    170,                0.50327,                0.50838,                0.99352,                0.49119,                0.66929,                0.63521,                0.51621,                0.67002,                 1.0594,                 1.1173,             0.00074144,             0.00074144,             0.00074144
                    171,                 0.5042,                0.53502,                0.99425,                 0.6461,                0.66384,                0.63103,                 0.5107,                0.64606,                 1.0099,                 1.0725,             0.00073924,             0.00073924,             0.00073924
                    172,                0.51083,                0.53357,                 1.0032,                0.83575,                0.51611,                0.64836,                0.52475,                0.68191,                0.92388,                 1.1005,             0.00073704,             0.00073704,             0.00073704
                    173,                0.52131,                0.50855,                 1.0084,                0.54679,                0.63239,                0.62967,                0.52019,                0.62211,                 1.9788,                 1.0471,             0.00073484,             0.00073484,             0.00073484
                    174,                0.52594,                0.51193,                 1.0217,                0.59433,                0.56191,                0.62044,                 0.5136,                0.63908,                 1.2636,                 1.0579,             0.00073264,             0.00073264,             0.00073264
                    175,                0.52885,                0.53793,                 1.0094,                0.58842,                0.60018,                0.60889,                0.49587,                0.68303,                 1.3555,                 1.1264,             0.00073044,             0.00073044,             0.00073044
                    176,                0.52771,                0.52909,                 1.0189,                0.71093,                0.55214,                0.63722,                0.51792,                0.62912,                  1.142,                 1.0745,             0.00072824,             0.00072824,             0.00072824
                    177,                  0.501,                0.50658,                0.99088,                0.65946,                0.59867,                0.63637,                 0.5219,                 0.6523,                 1.4342,                 1.0785,             0.00072604,             0.00072604,             0.00072604
                    178,                0.51533,                0.50911,                  1.003,                0.50353,                0.59899,                0.60182,                0.49475,                0.64911,                 1.0684,                 1.0565,             0.00072384,             0.00072384,             0.00072384
                    179,                0.50808,                0.50958,                 0.9893,                0.66858,                0.61806,                0.66107,                0.53837,                0.62994,                 1.2828,                 1.0563,             0.00072164,             0.00072164,             0.00072164
                    180,                0.50786,                0.52146,                 1.0035,                0.76052,                0.61791,                0.67666,                0.55076,                0.66053,                0.95452,                 1.1283,             0.00071944,             0.00071944,             0.00071944
                    181,                0.51306,                0.51037,                 1.0032,                0.76133,                 0.6075,                0.64585,                0.53519,                0.65959,                 1.0674,                 1.0794,             0.00071724,             0.00071724,             0.00071724
                    182,                0.48994,                0.52836,                0.98331,                0.61235,                 0.6621,                0.68018,                0.55574,                0.63195,                 1.1416,                 1.0396,             0.00071504,             0.00071504,             0.00071504
                    183,                0.49435,                0.51113,                 1.0011,                0.55603,                0.61813,                0.59191,                0.49292,                0.65103,                 1.5859,                 1.0706,             0.00071284,             0.00071284,             0.00071284
                    184,                0.48439,                0.51796,                 0.9851,                 0.4537,                0.68981,                0.58139,                0.47731,                 0.6818,                 1.2525,                 1.1258,             0.00071064,             0.00071064,             0.00071064
                    185,                0.50553,                0.51192,                 1.0024,                0.65812,                0.65886,                0.68866,                0.54254,                0.64567,                 1.0675,                 1.0628,             0.00070844,             0.00070844,             0.00070844
                    186,                0.52413,                0.51761,                 1.0053,                0.57849,                0.61412,                0.57343,                 0.4862,                0.62456,                 1.2398,                 1.0323,             0.00070624,             0.00070624,             0.00070624
                    187,                0.50019,                0.50784,                0.99138,                0.51923,                 0.6301,                0.60283,                0.50352,                0.63021,                  1.527,                 1.0576,             0.00070404,             0.00070404,             0.00070404
                    188,                0.51613,                0.53246,                 1.0087,                 0.4702,                0.66767,                0.57671,                0.47898,                0.63912,                 1.6392,                 1.0666,             0.00070184,             0.00070184,             0.00070184
                    189,                0.49865,                0.49142,                0.98932,                0.55935,                0.59865,                0.58548,                 0.4811,                0.63421,                 1.5626,                 1.0732,             0.00069964,             0.00069964,             0.00069964
                    190,                 0.5012,                0.48716,                0.99842,                0.61895,                0.55157,                0.59199,                0.49888,                0.61989,                 1.2545,                 1.0637,             0.00069744,             0.00069744,             0.00069744
                    191,                0.49508,                0.47484,                0.98916,                0.52618,                 0.6341,                0.61667,                0.51786,                0.61942,                 1.1883,                 1.0654,             0.00069524,             0.00069524,             0.00069524
                    192,                0.49593,                0.48568,                0.99442,                0.67013,                0.60986,                0.67272,                0.54121,                  0.637,                0.96392,                 1.0678,             0.00069304,             0.00069304,             0.00069304
                    193,                0.47902,                0.46296,                0.97835,                0.59861,                0.71952,                0.68179,                0.54422,                0.59236,                 1.1724,                 1.0155,             0.00069084,             0.00069084,             0.00069084
                    194,                0.48084,                0.48278,                0.97888,                0.60175,                0.74896,                0.67864,                0.53179,                0.62557,                 1.6554,                 1.0533,             0.00068864,             0.00068864,             0.00068864
                    195,                0.47841,                0.46296,                0.99421,                0.57854,                0.61881,                 0.6247,                 0.5181,                 0.6544,                  1.168,                 1.0802,             0.00068644,             0.00068644,             0.00068644
                    196,                0.49265,                 0.4907,                0.98611,                0.67105,                0.54387,                0.60905,                0.51073,                0.64918,                 1.2536,                 1.0784,             0.00068424,             0.00068424,             0.00068424
                    197,                0.49853,                0.46601,                0.99695,                0.55074,                 0.5335,                0.61724,                0.51491,                0.63198,                 1.0666,                 1.0636,             0.00068204,             0.00068204,             0.00068204
                    198,                0.47902,                0.48534,                0.99159,                0.48301,                0.67362,                0.62542,                0.52671,                 0.6337,                 1.0706,                 1.0472,             0.00067984,             0.00067984,             0.00067984
                    199,                 0.4812,                0.49257,                0.99281,                0.51195,                0.65644,                0.60694,                 0.5084,                 0.6242,                 1.1737,                 1.0341,             0.00067764,             0.00067764,             0.00067764
                    200,                0.48191,                0.48966,                0.99037,                0.59329,                 0.5476,                0.60282,                0.49932,                0.67415,                 1.4094,                 1.0835,             0.00067544,             0.00067544,             0.00067544
                    201,                0.47236,                0.47415,                0.98769,                0.59525,                0.64027,                0.60792,                 0.5109,                0.63486,                 1.0003,                 1.0488,             0.00067324,             0.00067324,             0.00067324
                    202,                0.45967,                0.46009,                0.98049,                0.57173,                0.60151,                  0.615,                0.51843,                0.63701,                 1.2973,                 1.0575,             0.00067104,             0.00067104,             0.00067104
                    203,                 0.4542,                0.47259,                0.96399,                0.50301,                0.59647,                0.62797,                0.52825,                0.59972,                 1.1496,                 1.0144,             0.00066884,             0.00066884,             0.00066884
                    204,                0.48139,                0.47265,                0.99093,                0.59667,                0.59915,                0.60521,                0.50003,                0.64127,                 1.2256,                 1.0477,             0.00066664,             0.00066664,             0.00066664
                    205,                0.48685,                 0.4873,                0.99526,                0.50086,                 0.6578,                0.60878,                0.51957,                0.61496,                 1.0471,                 1.0264,             0.00066444,             0.00066444,             0.00066444
                    206,                0.47565,                0.48689,                0.97638,                0.66205,                0.58139,                0.64898,                0.51578,                 0.6675,                 1.0316,                 1.1209,             0.00066224,             0.00066224,             0.00066224
                    207,                0.47604,                0.47146,                0.98697,                0.63574,                0.69021,                0.66768,                0.53151,                0.66211,                 1.0868,                 1.0677,             0.00066005,             0.00066005,             0.00066005
                    208,                0.46517,                0.44818,                0.98659,                0.55141,                0.67423,                0.61773,                0.51904,                0.62169,                 1.4126,                  1.044,             0.00065785,             0.00065785,             0.00065785
                    209,                0.46436,                0.47663,                0.97507,                0.54694,                0.63104,                0.61607,                0.51022,                0.62461,                 2.1988,                 1.0517,             0.00065565,             0.00065565,             0.00065565
                    210,                0.46993,                0.45418,                0.98774,                0.62285,                0.56603,                0.65134,                0.52362,                0.63137,                 1.1213,                 1.0671,             0.00065345,             0.00065345,             0.00065345
                    211,                0.47064,                0.45235,                0.98013,                0.56946,                0.63848,                0.60982,                0.51688,                0.61338,                 1.0673,                 1.0666,             0.00065125,             0.00065125,             0.00065125
                    212,                0.46092,                0.40945,                0.96441,                  0.483,                0.63285,                 0.5795,                 0.4879,                  0.612,                  2.508,                 1.0693,             0.00064905,             0.00064905,             0.00064905
                    213,                0.45664,                 0.4429,                0.97435,                0.59541,                 0.6258,                0.63218,                0.52446,                0.61863,                 1.1239,                 1.0516,             0.00064685,             0.00064685,             0.00064685
                    214,                0.46087,                0.46373,                0.97854,                 0.5208,                 0.6127,                0.60205,                0.50147,                0.62525,                 1.0813,                 1.0215,             0.00064465,             0.00064465,             0.00064465
                    215,                0.45583,                0.45064,                0.97265,                0.54361,                0.67683,                0.61381,                0.50593,                0.63082,                 1.0873,                   1.06,             0.00064245,             0.00064245,             0.00064245
                    216,                0.47492,                0.46099,                0.99115,                0.62129,                0.61921,                0.61595,                0.51436,                0.62773,                 1.1508,                 1.0458,             0.00064025,             0.00064025,             0.00064025
                    217,                0.45365,                0.44221,                0.97492,                0.55322,                 0.6229,                0.62746,                0.52076,                0.61693,                 1.3776,                 1.0368,             0.00063805,             0.00063805,             0.00063805
                    218,                0.45846,                0.43109,                0.97748,                0.66583,                0.56463,                  0.636,                0.52136,                0.67484,                 1.1622,                 1.0884,             0.00063585,             0.00063585,             0.00063585
                    219,                0.45858,                 0.4379,                0.97488,                0.62544,                  0.523,                0.61663,                0.52577,                0.60311,                 1.0837,                 1.0201,             0.00063365,             0.00063365,             0.00063365
