                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.71164,                0.72097,                 1.1134,                0.72167,                0.70942,                0.73848,                0.57232,                 0.8189,                0.84866,                 1.2202,               0.007822,               0.007822,               0.007822
                    113,                0.71458,                0.73497,                 1.1133,                0.74628,                0.66721,                0.74845,                0.57876,                0.80951,                0.84047,                 1.2114,              0.0078022,              0.0078022,              0.0078022
                    114,                0.71225,                 0.7323,                 1.1107,                0.71339,                0.69773,                0.73451,                0.56761,                0.82607,                0.84993,                   1.22,              0.0077824,              0.0077824,              0.0077824
                    115,                0.72136,                0.72832,                 1.1189,                0.74053,                0.70859,                0.74993,                0.57958,                0.81268,                0.82462,                 1.2102,              0.0077626,              0.0077626,              0.0077626
                    116,                0.71153,                0.71677,                 1.1106,                0.73076,                0.70106,                0.75153,                0.58107,                0.80996,                0.81733,                 1.2101,              0.0077428,              0.0077428,              0.0077428
                    117,                0.71542,                0.70525,                 1.1107,                 0.7235,                0.70026,                0.73902,                0.57423,                0.81423,                0.84484,                 1.2124,               0.007723,               0.007723,               0.007723
                    118,                0.71945,                0.69857,                 1.1138,                0.77933,                 0.6734,                0.74447,                 0.5753,                0.81332,                0.81701,                 1.2134,              0.0077032,              0.0077032,              0.0077032
                    119,                0.71343,                0.69461,                  1.107,                0.74657,                0.68733,                0.74344,                0.57014,                0.81616,                0.82195,                  1.209,              0.0076834,              0.0076834,              0.0076834
                    120,                0.71776,                0.69734,                 1.1081,                0.72985,                0.68011,                0.73584,                0.56764,                 0.8214,                0.84196,                 1.2144,              0.0076636,              0.0076636,              0.0076636
                    121,                0.71157,                0.70756,                 1.1117,                0.74338,                0.67454,                  0.744,                0.57667,                0.81976,                0.83552,                 1.2153,              0.0076438,              0.0076438,              0.0076438
                    122,                0.70988,                0.71031,                 1.1053,                0.75589,                0.68902,                0.75533,                0.58721,                0.81121,                0.83649,                  1.214,               0.007624,               0.007624,               0.007624
                    123,                0.70805,                 0.6793,                 1.1059,                0.73858,                0.69383,                0.73482,                0.57199,                0.80985,                0.84038,                 1.2042,              0.0076042,              0.0076042,              0.0076042
                    124,                0.70372,                0.69891,                 1.1013,                0.75875,                0.67629,                0.74242,                0.58279,                0.80754,                0.83747,                  1.211,              0.0075844,              0.0075844,              0.0075844
                    125,                0.71776,                0.70326,                 1.1109,                0.74652,                0.70106,                0.74481,                0.57759,                0.82232,                0.83279,                 1.2294,              0.0075646,              0.0075646,              0.0075646
                    126,                0.71641,                0.68667,                 1.1112,                0.74346,                0.70885,                0.74951,                0.58857,                0.79949,                0.81534,                 1.2129,              0.0075448,              0.0075448,              0.0075448
                    127,                0.70341,                0.68748,                  1.101,                0.75615,                0.70989,                0.75354,                0.58841,                 0.8058,                 0.8197,                 1.2095,               0.007525,               0.007525,               0.007525
                    128,                0.70875,                0.70209,                 1.1064,                0.74641,                0.69414,                0.74182,                0.57786,                0.79833,                0.83933,                 1.2044,              0.0075052,              0.0075052,              0.0075052
                    129,                0.70338,                0.68578,                 1.1035,                0.77096,                0.68681,                0.75043,                 0.5843,                0.80066,                0.82043,                 1.2121,              0.0074854,              0.0074854,              0.0074854
                    130,                0.69902,                   0.68,                 1.0985,                0.74484,                0.72713,                0.75382,                0.58502,                0.80959,                0.81343,                 1.2181,              0.0074656,              0.0074656,              0.0074656
                    131,                0.68721,                0.68053,                 1.0947,                0.79821,                0.64727,                 0.7412,                0.57511,                0.81039,                0.83201,                 1.2158,              0.0074458,              0.0074458,              0.0074458
                    132,                0.68956,                0.68101,                 1.0944,                0.77245,                0.66363,                0.74775,                0.57659,                0.81012,                0.81594,                 1.2132,               0.007426,               0.007426,               0.007426
                    133,                0.68767,                 0.6557,                 1.0917,                0.73568,                0.70203,                 0.7506,                0.57873,                0.81117,                0.83747,                 1.2207,              0.0074062,              0.0074062,              0.0074062
                    134,                0.71034,                0.69638,                 1.1057,                0.71594,                0.69987,                0.74213,                0.57558,                0.80786,                0.84632,                 1.2175,              0.0073864,              0.0073864,              0.0073864
                    135,                0.69385,                0.66612,                 1.1006,                0.72674,                0.69063,                0.73876,                0.57951,                0.80278,                0.82889,                 1.2097,              0.0073666,              0.0073666,              0.0073666
